date,spx,bb_mid,bb_upper,bb_lower,bb_dist_upper_pct,bb_dist_lower_pct,vix,vix1d,vix9d,vvix,shortvol,vx_m1,vx_m2,vx_contango_pct,pc_equity_raw,pc_index_raw,pc_equity_10d,pc_index_10d
2011-06-23,1283.5,1292.4534973144532,1337.4828224808864,1247.42417214802,4.205907478058933,-2.8107384380194755,19.290000915527344,,20.06999969482422,93.08999633789062,187.5399932861328,,,,0.65,1.32,0.799,1.205
2011-06-24,1268.449951171875,1289.5914978027345,1332.9722570131353,1246.2107385923337,5.086704901651851,-1.7532589724171095,21.100000381469727,,22.469999313354492,99.13999938964844,181.39999389648438,,,,0.7,1.51,0.7670000000000001,1.2269999999999999
2011-06-27,1280.0999755859375,1287.0414978027343,1325.9098695938792,1248.1731260115894,3.5786184580601392,-2.4940903197607134,20.559999465942383,,21.989999771118164,94.29000091552734,184.32000732421875,,,,0.63,1.03,0.757,1.2269999999999999
2011-06-28,1296.6700439453125,1284.6150024414062,1312.7822086620347,1256.4477962207777,1.2425801607707787,-3.1019647528952374,19.170000076293945,,19.829999923706055,90.33000183105469,191.6300048828125,,,,0.59,1.02,0.75,1.198
2011-06-29,1307.4100341796875,1284.2580017089845,1310.9711647726895,1257.5448386452795,0.27238054626346314,-3.8140441201137874,17.270000457763672,,16.959999084472656,85.9000015258789,201.2899932861328,,,,0.56,0.99,0.6950000000000001,1.1489999999999998
2011-06-30,1320.6400146484375,1284.6430053710938,1313.2514317280647,1256.0345790141228,-0.5594698660058125,-4.891979261397219,16.520000457763672,,15.140000343322754,81.08000183105469,210.32000732421875,,,,0.54,1.22,0.646,1.182
2011-07-01,1339.6700439453125,1286.618505859375,1323.8849562038683,1249.3520555148818,-1.1782817577197786,-6.7418084653475745,15.869999885559082,,15.289999961853027,78.63999938964844,218.33999633789062,,,,0.56,1.09,0.592,1.1640000000000001
2011-07-05,1337.8800048828125,1289.20400390625,1332.9510968914303,1245.4569109210695,-0.36841181371971454,-6.908175144589183,16.059999465942383,,15.850000381469727,81.33999633789062,217.14999389648438,,,,0.64,1.68,0.599,1.2
2011-07-06,1339.219970703125,1291.9180053710938,1340.9651090759269,1242.8709016662608,0.13031006190010985,-7.1944169848571216,16.34000015258789,,15.65999984741211,82.69000244140625,212.83999633789062,,,,0.71,1.3,0.611,1.216
2011-07-07,1353.219970703125,1295.6010009765625,1351.3459281210303,1239.8560738320948,-0.13848765335032526,-8.37734435829579,15.949999809265137,,15.289999961853027,80.69999694824219,219.52999877929688,,,,0.56,1.1,0.6140000000000001,1.226
2011-07-08,1343.800048828125,1298.3410034179688,1357.9715025349224,1238.7105043010151,1.0545805322120454,-7.820325994090736,15.949999809265137,,15.5600004196167,80.81999969482422,215.9499969482422,,,,0.58,1.49,0.607,1.2429999999999999
2011-07-11,1319.489990234375,1300.76650390625,1359.652702865921,1241.880304946579,3.043805783203553,-5.881794167609459,18.389999389648438,,20.139999389648438,90.87000274658203,198.25,,,,0.74,1.35,0.611,1.2269999999999999
2011-07-12,1313.6400146484375,1302.8570068359375,1360.3704386033226,1245.3435750685524,3.5573234245145366,-5.199022473303918,19.8700008392334,,21.5,88.38999938964844,193.67999267578125,,,,0.7,1.45,0.618,1.2690000000000001
2011-07-13,1317.719970703125,1304.3495056152344,1361.774553483011,1246.9244577474578,3.34324315934734,-5.372576460072259,19.90999984741211,,20.649999618530273,88.91999816894531,192.6300048828125,,,,0.67,1.32,0.626,1.299
2011-07-14,1308.8699951171875,1306.5220031738281,1360.9555619192108,1252.0884444284454,3.9794301188300927,-4.338211655899273,20.799999237060547,,22.190000534057617,95.72000122070312,185.58999633789062,,,,0.78,1.04,0.648,1.3039999999999998
2011-07-15,1316.1400146484375,1308.947003173828,1360.3225925484476,1257.5714137992086,3.356981583134372,-4.450028127506902,19.530000686645508,,19.81999969482422,89.33000183105469,187.0399932861328,,,,0.64,1.53,0.658,1.3350000000000002
2011-07-18,1305.43994140625,1310.6440002441407,1358.9627196774552,1262.3252808108261,4.099980134938205,-3.3026920065721104,20.950000762939453,,22.1299991607666,97.80999755859375,183.82000732421875,,,,0.7,1.23,0.6719999999999999,1.349
2011-07-19,1326.72998046875,1313.0625,1359.3779785932493,1266.7470214067507,2.4607869427179403,-4.52111280705412,19.209999084472656,,19.690000534057617,91.01000213623047,192.89999389648438,,,,0.52,0.86,0.66,1.2670000000000001
2011-07-20,1325.8399658203125,1314.5784973144532,1360.459113452936,1268.6978811759705,2.611110580846325,-4.30987797301672,19.09000015258789,,19.75,86.05999755859375,196.77000427246094,,,,0.62,0.99,0.651,1.236
2011-07-21,1343.800048828125,1317.4114990234375,1363.1554263629741,1271.6675716839009,1.4403465420118269,-5.367798372021792,17.559999465942383,,17.540000915527344,81.68000030517578,207.11000061035156,,,,0.57,0.96,0.6519999999999999,1.222
2011-07-22,1345.02001953125,1320.4875,1364.8838315662574,1276.0911684337425,1.4768413664155056,-5.124745364126978,17.520000457763672,,16.959999084472656,82.44999694824219,209.1699981689453,,,,0.6,0.83,0.6539999999999999,1.1560000000000001
2011-07-25,1337.4300537109375,1323.936505126953,1361.503690218153,1286.3693200357532,1.7999921895293824,-3.8178246057434744,19.350000381469727,,20.399999618530273,90.19999694824219,201.1699981689453,,,,0.61,1.36,0.641,1.157
2011-07-26,1331.93994140625,1326.5285034179688,1358.023492816374,1295.0335140195634,1.9583128787762982,-2.770877743010027,20.229999542236328,,20.829999923706055,93.3499984741211,196.02999877929688,,,,0.58,0.89,0.629,1.101
2011-07-27,1304.8900146484375,1326.939501953125,1356.974591589495,1296.904412316755,3.9914917239281764,-0.6119751275615312,22.979999542236328,,24.40999984741211,102.01000213623047,185.22000122070312,,,,0.67,1.53,0.629,1.1219999999999999
2011-07-28,1300.6700439453125,1326.6025024414062,1357.692928566536,1295.5120763162763,4.384116085910338,-0.39656234515792865,23.739999771118164,,27.520000457763672,105.62000274658203,180.64999389648438,,,,0.68,1.08,0.619,1.126
2011-07-29,1292.280029296875,1325.184503173828,1359.8063271328012,1290.5626792148548,5.225361090867207,-0.1328930296132936,25.25,,30.350000381469727,106.56999969482422,182.4199981689453,,,,0.78,1.47,0.633,1.12
2011-08-01,1286.93994140625,1322.547998046875,1360.4050094264892,1284.6909866672606,5.708507884211231,-0.17475211287108838,23.65999984741211,,26.850000381469727,95.88999938964844,191.6300048828125,,,,0.76,1.19,0.639,1.116
2011-08-02,1254.050048828125,1318.3565002441405,1366.2884778402106,1270.4245226480705,8.950075726002266,1.305727298144677,24.790000915527344,,27.780000686645508,102.01000213623047,181.82000732421875,,,,0.68,1.12,0.655,1.142
2011-08-03,1260.3399658203125,1314.4125,1367.7881003209948,1261.036899679005,8.525329467811323,0.05529729101615336,23.3799991607666,,24.700000762939453,98.58000183105469,178.32000732421875,,,,0.77,1.2,0.6699999999999999,1.163
2011-08-04,1200.0699462890625,1306.7549987792968,1377.7301436927994,1235.7798538657942,14.804153537309203,2.975652184871078,31.65999984741211,,39.88999938964844,121.76000213623047,146.61000061035156,,,,0.96,1.12,0.709,1.1789999999999998
2011-08-05,1199.3800048828125,1299.5339965820312,1382.9381291378334,1216.1298640262291,15.304417574724843,1.3965431368895644,32.0,,37.58000183105469,118.61000061035156,135.39999389648438,,,,0.93,1.38,0.7420000000000001,1.234
2011-08-08,1119.4599609375,1289.5324951171874,1404.7622430167307,1174.302747217644,25.48570668309586,4.89903955423431,48.0,,68.0,134.6300048828125,116.9800033569336,,,,1.07,1.33,0.788,1.231
2011-08-09,1172.530029296875,1282.4769958496095,1408.2862109890436,1156.6677807101753,20.106622073768406,-1.352822374725169,35.060001373291016,,43.380001068115234,112.80000305175781,125.86000061035156,,,,0.89,1.84,0.819,1.326
2011-08-10,1120.760009765625,1272.6289978027344,1416.378383827924,1128.8796117775448,26.37659904765152,0.724472852454631,42.9900016784668,,56.65999984741211,132.86000061035156,114.88999938964844,,,,0.81,1.49,0.833,1.322
2011-08-11,1172.6400146484375,1265.8174987792968,1415.1387102343333,1116.4962873242603,20.679722042284045,-4.787805858817581,39.0,,46.97999954223633,128.75999450683594,120.58999633789062,,,,0.63,1.35,0.8280000000000001,1.349
2011-08-12,1178.81005859375,1258.9510009765625,1411.131557246957,1106.7704447061678,19.708136773989928,-6.111214725595498,36.36000061035156,,38.40999984741211,120.19000244140625,117.58999633789062,,,,0.77,1.32,0.827,1.334
2011-08-15,1204.489990234375,1253.9035034179688,1406.2881369738755,1101.518869862062,16.7538251355857,-8.548939485356485,31.8700008392334,,32.939998626708984,109.0,123.52999877929688,,,,0.68,1.61,0.8190000000000002,1.3760000000000001
2011-08-16,1192.760009765625,1247.2050048828125,1397.8789623907373,1096.5310473748877,17.19700115242947,-8.067755592312828,32.849998474121094,,33.09000015258789,104.66000366210938,122.20999908447266,,,,0.74,1.22,0.825,1.386
2011-08-17,1193.8900146484375,1240.6075073242187,1388.3099383408526,1092.9050763075847,16.284575740393098,-8.458479181651384,31.579999923706055,,31.219999313354492,104.62000274658203,119.81999969482422,,,,0.8,1.64,0.8280000000000001,1.4300000000000002
2011-08-18,1140.6500244140625,1230.4500061035155,1376.2005787345397,1084.6994334724914,20.650554445170556,-4.905149672907976,42.66999816894531,,46.54999923706055,106.66000366210938,94.9000015258789,,,,0.96,1.41,0.8280000000000001,1.459
2011-08-19,1123.530029296875,1219.375506591797,1362.09941557664,1076.6515976069538,21.233912762355445,-4.172423563904075,43.04999923706055,,47.40999984741211,111.58000183105469,90.30000305175781,,,,1.04,1.53,0.8390000000000001,1.474
2011-08-22,1123.8199462890625,1208.695001220703,1346.0922872892163,1071.2977151521898,19.778287592608912,-4.673545020294849,42.439998626708984,,44.56999969482422,111.25,87.41999816894531,,,,0.73,1.48,0.805,1.489
2011-08-23,1162.3499755859375,1200.2155029296875,1326.0316393181058,1074.3993665412693,14.08196043963926,-7.566620285799254,36.27000045776367,,37.810001373291016,103.43000030517578,91.48999786376953,,,,0.68,1.4,0.784,1.4449999999999998
2011-08-24,1177.5999755859375,1193.8510009765625,1309.8688279242203,1077.8331740289048,11.232069894742477,-8.472045144820239,35.900001525878906,,37.43000030517578,104.54000091552734,93.61000061035156,,,,0.66,1.54,0.769,1.45
2011-08-25,1159.27001953125,1186.7809997558593,1292.134025139058,1081.4279743726606,11.461005923497565,-6.71474668085221,39.7599983215332,,44.08000183105469,112.4000015258789,90.83999633789062,,,,0.77,1.58,0.7830000000000001,1.473
2011-08-26,1176.800048828125,1181.0070007324218,1273.9407945411433,1088.0732069237004,8.254651740518918,-7.539670141310766,35.59000015258789,,36.34000015258789,104.72000122070312,92.61000061035156,,,,0.73,1.49,0.779,1.49
2011-08-29,1210.0799560546875,1177.1640014648438,1257.1012842418902,1097.2267186877973,3.8858034092647715,-9.326097569191534,32.279998779296875,,33.38999938964844,96.51000213623047,98.4800033569336,,,,0.53,1.46,0.764,1.4749999999999999
2011-08-30,1212.9200439453125,1175.1075012207032,1248.5704170699175,1101.6445853714888,2.9392187310751066,-9.174179215628564,32.88999938964844,,34.66999816894531,96.16000366210938,98.33000183105469,,,,0.71,1.55,0.761,1.508
2011-08-31,1218.8900146484375,1173.0350036621094,1238.249194177583,1107.8208131466358,1.5882630341121597,-9.112323521153561,31.6200008392334,,32.33000183105469,94.16000366210938,97.94999694824219,,,,0.65,1.64,0.7460000000000001,1.508
2011-09-01,1204.4200439453125,1173.252508544922,1238.874098421313,1107.630918668531,2.860634431418087,-8.036160288376628,31.81999969482422,,31.780000686645508,92.30999755859375,96.93000030517578,,,,0.69,1.27,0.7190000000000001,1.494
2011-09-02,1173.969970703125,1171.9820068359375,1236.447423464605,1107.51659020727,5.321895305725785,-5.660569022566582,33.91999816894531,,31.940000534057617,91.0,91.5,,,,0.84,1.86,0.6990000000000001,1.527
2011-09-06,1165.239990234375,1174.2710083007812,1233.9580890657141,1114.5839275358483,5.897334403835322,-4.347264350954676,37.0,,39.2400016784668,97.01000213623047,87.97000122070312,,,,0.75,1.57,0.701,1.536
2011-09-07,1198.6199951171875,1175.575506591797,1236.2348816799527,1114.9161315036413,3.138182803223435,-6.983352851990643,33.380001068115234,,32.439998626708984,93.30000305175781,91.77999877929688,,,,0.62,1.07,0.6950000000000001,1.5030000000000001
2011-09-08,1185.9000244140625,1178.8325073242188,1233.8303156718407,1123.8346989765969,4.041680603005294,-5.2336052078362405,34.31999969482422,,34.40999984741211,93.44999694824219,90.66999816894531,,,,0.72,1.49,0.701,1.498
2011-09-09,1154.22998046875,1177.9120056152344,1233.9525844819582,1121.8714267485107,6.90699473781054,-2.803475413721107,38.52000045776367,,40.41999816894531,99.06999969482422,81.79000091552734,,,,0.86,1.6,0.71,1.5
2011-09-12,1162.27001953125,1177.0850036621093,1233.5562956021608,1120.6137117220578,6.133366160443594,-3.5840473477920742,38.59000015258789,,40.45000076293945,97.06999969482422,80.23999786376953,,,,0.72,1.6,0.709,1.511
2011-09-13,1172.8699951171875,1175.50400390625,1230.4959155928461,1120.512092219654,4.913240232554584,-4.464084094188299,36.90999984741211,,37.630001068115234,96.13999938964844,81.83999633789062,,,,0.71,1.21,0.727,1.4860000000000002
2011-09-14,1188.6800537109375,1175.3000061035157,1230.0521373577067,1120.5478748493247,3.4805062571387277,-5.731750831429461,34.599998474121094,,35.029998779296875,100.22000122070312,84.48999786376953,,,,0.64,1.25,0.72,1.456
2011-09-15,1209.1099853515625,1176.0610046386719,1232.3038508622342,1119.8181584151096,1.9182593636366176,-7.384921803494189,31.969999313354492,,32.790000915527344,96.69000244140625,88.08999633789062,,,,0.69,1.23,0.724,1.415
2011-09-16,1216.010009765625,1179.82900390625,1236.1803517897426,1123.4776560227572,1.6587315780406526,-7.6095059250953545,30.979999542236328,,32.52000045776367,93.66999816894531,90.26000213623047,,,,0.67,1.29,0.722,1.417
2011-09-19,1204.0899658203125,1183.857000732422,1234.4909356848787,1133.2230657799653,2.5248088371747897,-5.88551537277097,32.72999954223633,,34.599998474121094,95.94999694824219,87.25,,,,0.62,1.09,0.7,1.34
2011-09-20,1202.0899658203125,1187.7705017089843,1230.3200673903489,1145.2209360276197,2.3484183690670775,-4.730846393338378,32.86000061035156,,34.4900016784668,92.9000015258789,,,,,0.63,1.31,0.688,1.314
2011-09-21,1166.760009765625,1187.9910034179688,1230.028521790068,1145.9534850458697,5.422581464473759,-1.7832737277252813,37.31999969482422,,37.7599983215332,98.58000183105469,83.51000213623047,,,,0.8,1.73,0.7060000000000001,1.3800000000000001
2011-09-22,1129.56005859375,1185.5890075683594,1234.9742529445496,1136.2037621921693,9.332323106576144,0.5881673619630622,41.349998474121094,,43.4900016784668,103.91000366210938,73.41000366210938,,,,0.87,1.56,0.721,1.387
2011-09-23,1136.4300537109375,1184.4470092773438,1237.3274446212024,1131.5665739334852,8.878451478891385,-0.427961207253446,41.25,,42.65999984741211,104.7699966430664,73.19999694824219,,,,0.65,1.54,0.7,1.381
2011-09-26,1162.949951171875,1183.7545043945313,1237.413610342837,1130.0953984462255,6.402997746887294,-2.825104613706098,39.02000045776367,,40.16999816894531,102.88999938964844,75.47000122070312,,,,0.59,1.99,0.687,1.4200000000000002
2011-09-27,1175.3800048828125,1182.0195068359376,1234.3214074745606,1129.7176061973146,5.0146677965331445,-3.884905179244609,37.709999084472656,,38.93000030517578,100.30999755859375,77.01000213623047,,,,0.61,1.53,0.677,1.452
2011-09-28,1151.06005859375,1178.9265075683593,1230.8492907268496,1127.003724409869,6.931804429959818,-2.0899286709045124,41.08000183105469,,42.810001373291016,104.30000305175781,72.66000366210938,,,,0.82,2.08,0.695,1.535
2011-09-29,1160.4000244140625,1176.0020080566405,1224.950913606329,1127.053102506952,5.5628134982900574,-2.8737436405991863,38.84000015258789,,39.790000915527344,101.05000305175781,72.87999725341797,,,,0.81,1.5,0.7070000000000001,1.5619999999999998
2011-09-30,1131.4200439453125,1172.3520080566407,1223.2274900932816,1121.4765260199997,8.114355640000195,-0.8788529051190658,42.959999084472656,,43.72999954223633,101.08000183105469,68.88999938964844,,,,0.81,1.23,0.721,1.556
2011-10-03,1099.22998046875,1168.615008544922,1229.068391198292,1108.161625891552,11.81176032645819,0.812536555725414,45.45000076293945,,48.63999938964844,103.88999938964844,64.58999633789062,,,,0.85,1.62,0.744,1.609
2011-10-04,1123.949951171875,1166.5505065917969,1230.223582349083,1102.8774308345107,9.455370416307495,-1.8748628722651945,40.81999969482422,,41.470001220703125,99.30999755859375,67.58000183105469,,,,0.77,1.5,0.758,1.6280000000000001
2011-10-05,1144.030029296875,1163.8210083007812,1226.3761701859278,1101.2658464156345,7.197900298094711,-3.73802975325075,37.810001373291016,,37.58000183105469,94.66000366210938,71.83000183105469,,,,0.69,1.45,0.747,1.6
2011-10-06,1164.969970703125,1162.7745056152344,1224.4688082224736,1101.0802030079951,5.1073280012048485,-5.484241594362197,36.27000045776367,,34.959999084472656,93.5199966430664,73.0199966430664,,,,0.69,1.76,0.729,1.6200000000000003
2011-10-07,1155.4599609375,1162.836004638672,1224.496887297369,1101.1751219799748,5.974843672112613,-4.698115105042699,36.20000076293945,,33.619998931884766,92.56999969482422,72.83000183105469,,,,0.71,1.86,0.735,1.652
2011-10-10,1194.8900146484375,1164.4670043945312,1227.7686916642658,1101.1653171247965,2.7516069774423495,-7.84379284910309,33.02000045776367,,31.299999237060547,89.38999938964844,76.62999725341797,,,,0.63,1.79,0.739,1.6320000000000001
2011-10-11,1195.5400390625,1165.6005065917968,1230.3314783358994,1100.8695348476942,2.910102391943446,-7.918639369789991,32.86000061035156,,30.010000228881836,90.9800033569336,78.4800033569336,,,,0.78,2.03,0.756,1.682
2011-10-12,1207.25,1166.52900390625,1233.1587609689625,1099.8992468435374,2.1460974089014284,-8.892172553858984,31.260000228881836,,29.020000457763672,91.33999633789062,83.87000274658203,,,,0.63,1.88,0.737,1.6620000000000001
2011-10-13,1203.6600341796875,1166.2565063476563,1232.1940043918426,1100.3190083034701,2.370600452111994,-8.585565935704249,30.700000762939453,,27.709999084472656,95.0999984741211,83.4000015258789,,,,0.72,1.35,0.728,1.6469999999999998
2011-10-14,1224.5799560546875,1166.6850036621095,1234.0791644492288,1099.2908428749902,0.7757115693078549,-10.231190912461917,28.239999771118164,,26.489999771118164,94.69000244140625,88.2300033569336,,,,0.6,1.23,0.7070000000000001,1.6469999999999998
2011-10-17,1200.8599853515625,1166.523504638672,1233.5547587074811,1099.4922505698628,2.7226132733823216,-8.441261763920247,33.38999938964844,,33.95000076293945,103.55000305175781,80.05999755859375,,,,0.71,1.4,0.693,1.625
2011-10-18,1225.3800048828125,1167.688006591797,1238.0474461914675,1097.3285669921263,1.0337561620214681,-10.449936948573942,31.559999465942383,,32.209999084472656,100.20999908447266,83.41000366210938,,,,0.62,1.37,0.678,1.6119999999999997
2011-10-19,1209.8800048828125,1169.8440063476562,1242.6826569629757,1097.0053557323367,2.7112318533886666,-9.329408593822382,34.439998626708984,,34.70000076293945,103.29000091552734,76.62999725341797,,,,0.72,1.52,0.6809999999999999,1.6189999999999998
2011-10-20,1215.3900146484375,1174.1355041503907,1247.0944417279438,1101.1765665728376,2.6085805130361486,-9.397267272155199,34.779998779296875,,36.70000076293945,102.97000122070312,76.45999908447266,,,,0.74,1.45,0.686,1.5879999999999999
2011-10-21,1238.25,1179.2265014648438,1255.2526517182885,1103.200351211399,1.3731194603907502,-10.906492936692992,31.31999969482422,,32.150001525878906,98.05000305175781,80.0199966430664,,,,0.5,1.24,0.665,1.526
2011-10-24,1254.18994140625,1183.7885009765625,1266.369546563648,1101.207455389477,0.9711132863768481,-12.197712720071943,29.260000228881836,,30.190000534057617,97.12999725341797,84.86000061035156,,,,0.52,1.65,0.654,1.512
2011-10-25,1229.050048828125,1186.4720031738282,1271.3584529079762,1101.58555343968,3.442366250275281,-10.370976797078344,32.220001220703125,,33.56999969482422,97.75,79.51000213623047,,,,0.79,1.53,0.655,1.462
2011-10-26,1242.0,1191.0190002441407,1277.643377961245,1104.3946225270363,2.8698371949472663,-11.079337960786129,29.860000610351562,,30.329999923706055,97.73999786376953,82.55000305175781,,,,0.7,1.48,0.662,1.422
2011-10-27,1284.5899658203125,1197.228497314453,1292.0300242967237,1102.4269703321825,0.5791776889413991,-14.180633535604844,25.459999084472656,,24.950000762939453,94.44000244140625,93.4000015258789,,,,0.51,1.28,0.641,1.4149999999999998
2011-10-28,1285.0899658203125,1204.9119934082032,1302.1344492071778,1107.6895376092286,1.3263260814572835,-13.804514308680616,24.530000686645508,,23.030000686645508,94.19000244140625,94.86000061035156,,,,0.55,1.52,0.6359999999999999,1.444
2011-10-31,1253.300048828125,1212.615496826172,1298.312410521375,1126.9185831309687,3.5915072161162116,-10.083895378072228,29.959999084472656,,30.8799991607666,104.83999633789062,85.69999694824219,,,,0.77,1.9,0.642,1.4940000000000002
2011-11-01,1218.280029296875,1217.3320007324219,1292.1783902177199,1142.4856112471239,6.065794328377442,-6.221428261735157,34.77000045776367,,36.720001220703125,113.1500015258789,71.76000213623047,,,,0.89,1.68,0.6689999999999999,1.525
2011-11-02,1237.9000244140625,1222.0255004882813,1288.8618290479465,1155.1891719286161,4.116794864593835,-6.681545428080596,32.7400016784668,,33.060001373291016,107.4000015258789,73.62000274658203,,,,0.66,1.71,0.663,1.544
2011-11-03,1261.1500244140625,1226.8345031738281,1290.1325702094277,1163.5364361382285,2.298104526369152,-7.740045703221218,30.5,,29.5,104.27999877929688,77.5999984741211,,,,0.64,1.49,0.653,1.548
2011-11-04,1253.22998046875,1231.7230041503906,1286.3143322371834,1177.1316760635978,2.6399266123571947,-6.072173949803606,30.15999984741211,,28.43000030517578,103.33999633789062,76.22000122070312,,,,0.81,1.51,0.6839999999999999,1.575
2011-11-07,1261.1199951171875,1235.0345031738282,1288.235622438737,1181.8333839089194,2.1501227025608936,-6.28699977125496,29.850000381469727,,28.389999389648438,103.3499984741211,76.66999816894531,,,,0.65,1.56,0.6970000000000001,1.566
2011-11-08,1275.9200439453125,1239.0535034179688,1291.835025647115,1186.2719811888228,1.2473337790502275,-7.026150516398043,27.479999542236328,,24.56999969482422,98.05000305175781,80.20999908447266,,,,0.65,1.44,0.683,1.557
2011-11-09,1229.0999755859375,1240.1460021972657,1291.0260716835508,1189.2659327109807,5.038328641092991,-3.240911534146529,36.15999984741211,,38.13999938964844,122.7300033569336,65.31999969482422,,,,0.92,1.66,0.7050000000000001,1.575
2011-11-10,1239.699951171875,1241.947998046875,1289.8530385583103,1194.0429575354397,4.045582750812096,-3.682906786700788,32.810001373291016,,32.130001068115234,113.54000091552734,69.18000030517578,,,,0.75,1.56,0.7290000000000001,1.6029999999999998
2011-11-11,1263.8499755859375,1243.9114990234375,1292.037829099254,1195.785168947621,2.23031641870691,-5.385513150543102,30.040000915527344,,28.030000686645508,112.0999984741211,72.44000244140625,,,,0.64,1.01,0.738,1.552
2011-11-14,1251.780029296875,1246.457501220703,1290.1803621966876,1202.7346402447185,3.06765821478891,-3.9180517266843804,31.1299991607666,,31.229999542236328,112.3499984741211,70.62999725341797,,,,0.77,1.46,0.738,1.508
2011-11-15,1257.81005859375,1248.07900390625,1290.9068232087711,1205.2511846037287,2.631300679215731,-4.17860181916361,31.219999313354492,,31.56999969482422,107.55000305175781,71.37000274658203,,,,0.71,1.13,0.72,1.4529999999999998
2011-11-16,1236.9100341796875,1249.4305053710937,1288.7446416760317,1210.1163690661556,4.190653003370668,-2.166177359156225,33.5099983215332,,34.119998931884766,111.18000030517578,68.22000122070312,,,,0.75,1.96,0.729,1.478
2011-11-17,1216.1300048828125,1249.4675048828126,1288.6479167006391,1210.287093064986,5.963006547545429,-0.48045125063660366,34.5099983215332,,32.619998931884766,111.86000061035156,63.959999084472656,,,,0.82,1.51,0.747,1.48
2011-11-18,1215.6500244140625,1248.3375061035156,1290.0987291349936,1206.5762830720375,6.124188970984066,-0.7464106576560519,32.0,,30.260000228881836,101.91999816894531,66.54000091552734,,,,0.91,0.88,0.757,1.417
2011-11-21,1192.97998046875,1245.2770080566406,1293.6763784041889,1196.8776377090924,8.440744990194462,0.3267160643224614,32.90999984741211,,33.34000015258789,99.5999984741211,66.06999969482422,,,,0.66,1.45,0.758,1.406
2011-11-22,1188.0400390625,1243.2265075683595,1297.6237518028736,1188.8292633338453,9.223907371577116,0.06643078056259245,31.969999313354492,,31.030000686645508,98.52999877929688,67.30999755859375,,,,0.67,1.48,0.76,1.41
2011-11-23,1161.7900390625,1239.2160095214845,1304.692800181158,1173.739218861811,12.300222614576086,1.0285145678261534,33.97999954223633,,33.599998474121094,101.45999908447266,64.80000305175781,,,,0.71,1.83,0.739,1.427
2011-11-25,1158.6700439453125,1232.9200134277344,1304.002342819446,1161.8376840360227,12.543027208960368,0.27338586228778633,34.470001220703125,,33.95000076293945,98.9800033569336,62.869998931884766,,,,0.77,1.72,0.741,1.443
2011-11-28,1192.550048828125,1228.293017578125,1297.087389545154,1159.498645611096,8.765866121908603,-2.7714898212873678,32.130001068115234,,31.8799991607666,96.2300033569336,66.12999725341797,,,,0.65,1.17,0.742,1.459
2011-11-29,1195.18994140625,1225.3875122070312,1294.641863358921,1156.1331610551415,8.321013966671837,-3.267830409043991,30.639999389648438,,30.399999618530273,95.47000122070312,67.9000015258789,,,,0.61,1.6,0.7260000000000001,1.473
2011-11-30,1246.9599609375,1226.8215087890626,1296.641596059951,1157.001421518174,3.9842205587017427,-7.2142283824167475,27.799999237060547,,27.43000030517578,92.22000122070312,73.91000366210938,,,,0.55,1.33,0.7100000000000001,1.4929999999999999
2011-12-01,1244.5799560546875,1227.1555053710938,1297.2620553352888,1157.0489554068988,4.232922041232552,-7.032975279889735,27.40999984741211,,27.0,90.87999725341797,75.51000213623047,,,,0.63,1.28,0.6980000000000001,1.425
2011-12-02,1244.280029296875,1226.3120056152343,1295.0897587662726,1157.534252464196,4.083464193997344,-6.971563859439084,27.520000457763672,,27.780000686645508,92.45999908447266,75.79000091552734,,,,0.58,1.18,0.674,1.392
2011-12-05,1257.0799560546875,1226.5045043945313,1295.620197027786,1157.3888117612767,3.06585438638732,-7.930374182903122,27.84000015258789,,28.84000015258789,92.97000122070312,75.5999984741211,,,,0.67,1.18,0.65,1.4220000000000002
2011-12-06,1258.469970703125,1226.372003173828,1295.2179147303266,1157.5260916173295,2.9200493363119335,-8.021159140523372,28.1299991607666,,28.5,92.20999908447266,76.08999633789062,,,,0.76,0.92,0.6599999999999999,1.369
2011-12-07,1261.010009765625,1225.6265014648438,1292.508212451069,1158.7447904786186,2.4978550877084977,-8.10978648028446,28.670000076293945,,30.190000534057617,92.83999633789062,74.31999969482422,,,,0.74,1.03,0.667,1.324
2011-12-08,1234.3499755859375,1225.8890014648437,1292.8692520645307,1158.9087508651567,4.740898257061533,-6.111818059134275,30.59000015258789,,31.6200008392334,94.97000122070312,70.0199966430664,,,,0.78,1.12,0.674,1.2530000000000001
2011-12-09,1255.18994140625,1226.6635009765625,1294.6665769428307,1158.6604250102944,3.1450726487142764,-7.690431002642432,26.3799991607666,,24.440000534057617,90.91999816894531,74.94000244140625,,,,0.71,1.54,0.668,1.2349999999999999
2011-12-12,1236.469970703125,1225.294500732422,1291.2160439572153,1159.3729575076286,4.427610419277607,-6.235251564714895,25.670000076293945,,25.989999771118164,93.20999908447266,74.36000061035156,,,,0.6,1.19,0.663,1.237
2011-12-13,1225.72998046875,1223.9919982910155,1288.7288957785372,1159.2551008034939,5.139705833555188,-5.42328903791963,25.40999984741211,,25.6299991607666,94.55000305175781,74.76000213623047,,,,0.79,1.45,0.6809999999999999,1.222
2011-12-14,1211.8199462890625,1221.6924926757813,1284.61325509844,1158.7717302531225,6.006940967780847,-4.377565842053408,26.040000915527344,,25.6200008392334,99.62999725341797,75.02999877929688,,,,0.79,1.3,0.705,1.219
